Region,Month,Year,Rainfall (mm),Tea Production (tons),Tea Supply (tons),Tea Demand (tons),Comment
Wayanad,September,2023,641.4836948468428,281.4102996969482,249.19196438789305,280.8992481232217,Customs clearance issues delayed the shipment.
Wayanad,February,2023,1018.5293170159241,355.2809602419901,352.0119351438681,385.0215519558927,Road blockages due to flooding delayed the shipment.
Munnar,September,2023,1594.7810347175975,57.457707833683706,47.54880995983136,45.29653238756612,Labor strike at the port delayed the shipment.
Munnar,June,2023,690.0831063743345,399.95983406892213,379.55050310146333,423.3941904027739,"Due to rush at the port, the shipment was delayed."
Meghalaya,June,2023,1826.6801695793051,456.1258772203227,401.76846412139815,459.5331773053538,Adverse weather conditions caused a delay in transportation.
Darjeeling,February,2023,1944.804928211658,111.17012732198106,94.67917299210843,94.70387822272238,Adverse weather conditions caused a delay in transportation.
Dooars,January,2023,1909.3556478498688,311.7866368685061,289.1906451530639,318.34594533707593,Road blockages due to flooding delayed the shipment.
Assam,January,2023,1030.7390338054063,383.60911401973897,313.98715651700434,349.0619530660121,Labor strike at the port delayed the shipment.
Tripura,February,2023,595.7595928907876,283.5435320838784,232.48549503843637,214.37526027363663,Labor strike at the port delayed the shipment.
Terai,May,2023,791.2986062289976,350.1114373499332,289.11256055636835,282.15454584059205,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,September,2023,1357.912884967749,110.06470827953129,105.6348534459361,99.40220929337823,Adverse weather conditions caused a delay in transportation.
Terai,December,2023,1202.4011994876646,377.2966588458442,353.2425620423554,326.30501277395274,Road blockages due to flooding delayed the shipment.
Meghalaya,December,2023,1816.2687419399483,483.2691674105114,396.9612408743299,413.8668053101045,Customs clearance issues delayed the shipment.
Terai,June,2023,1668.402679206871,388.3816409486528,379.64672543198236,439.5648578187813,Customs clearance issues delayed the shipment.
Arunachal Pradesh,October,2023,598.0277607255507,190.2236572926155,166.66010672457347,176.90062041644546,"Due to rush at the port, the shipment was delayed."
Nilgiri,March,2023,1467.454768953507,134.73640082717196,127.47898106126904,131.06877323208357,Labor strike at the port delayed the shipment.
Nilgiri,July,2023,1057.6287652163076,492.46667814720547,457.4457130671923,459.14274667401077,Labor strike at the port delayed the shipment.
Dooars,August,2023,521.8771297160037,158.0054992220555,154.6005519339112,164.12058413482686,"Due to rush at the port, the shipment was delayed."
Nilgiri,July,2023,1088.8903956326185,293.7432121026631,258.053871100146,242.30673493395878,Road blockages due to flooding delayed the shipment.
Munnar,January,2023,1449.47676606296,205.4186706191803,205.3079159570361,244.98130776491658,Customs clearance issues delayed the shipment.
Darjeeling,September,2023,1496.568287533632,475.27431446889375,419.69906687944683,444.38398327226014,Road blockages due to flooding delayed the shipment.
Assam,May,2023,613.3665047192549,345.86116607080163,280.9504268515668,323.41288841138316,Customs clearance issues delayed the shipment.
Meghalaya,April,2023,1061.3198535011534,435.7738265176642,405.79200568486203,480.60463595923983,Customs clearance issues delayed the shipment.
Terai,March,2023,677.1214106107916,55.324425272650004,51.221900912912645,58.864765912909995,Road blockages due to flooding delayed the shipment.
Dooars,December,2023,1918.62368623503,308.7366750408016,265.5580482672228,307.6290573866127,Labor strike at the port delayed the shipment.
Nilgiri,May,2023,775.9067937249221,394.4333510659408,329.9584445613334,336.3619937122781,"Due to rush at the port, the shipment was delayed."
Meghalaya,March,2023,1897.6694388223991,483.57282554272996,425.6081347094682,476.46446962186184,Customs clearance issues delayed the shipment.
Terai,June,2023,614.3919609178581,200.04765516935828,192.92557663463705,203.8428640260331,Road blockages due to flooding delayed the shipment.
Dooars,March,2023,1689.6616266016786,399.67938554820745,339.14916725068616,386.48313349317175,"Due to rush at the port, the shipment was delayed."
Darjeeling,November,2023,1769.4245716222465,173.4136229444449,152.95352036370284,178.4026060071621,Adverse weather conditions caused a delay in transportation.
Assam,May,2023,1008.2201130382291,301.1998359724788,276.6405733870856,290.68415713227745,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,November,2023,847.0603178010106,295.5729813458739,262.206297124358,249.91497690123697,Labor strike at the port delayed the shipment.
Munnar,August,2023,1527.406584181634,400.72823479891656,397.5262975733202,379.8985214863332,Road blockages due to flooding delayed the shipment.
Terai,April,2023,1562.001669357738,226.56694458960297,211.58661005245747,226.37641110083152,"Due to rush at the port, the shipment was delayed."
Terai,June,2023,1679.4348968309087,127.7438288434334,119.5631795478676,130.01472177661745,Adverse weather conditions caused a delay in transportation.
Terai,September,2023,1866.7554237048419,418.92890840898735,414.0816956750169,486.5330072619655,"Due to rush at the port, the shipment was delayed."
Nilgiri,April,2023,1139.4833252672042,96.94946950522058,91.89398020924796,88.90479905463708,Customs clearance issues delayed the shipment.
Terai,December,2023,730.8821424672525,268.1100478035376,224.09770074034967,265.1714160096641,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,March,2023,1527.5890381137383,143.16861562261852,136.2467172842046,140.90938253666113,Labor strike at the port delayed the shipment.
Nilgiri,January,2023,1057.1547378738373,434.5220763066166,351.4599244199181,325.9195757441933,"Due to rush at the port, the shipment was delayed."
Darjeeling,October,2023,1297.434314727354,59.039241456855976,48.403504343384085,57.639571021986804,Adverse weather conditions caused a delay in transportation.
Tripura,June,2023,588.9112044413486,181.36668119854647,145.50910412951004,133.57356034879567,Road blockages due to flooding delayed the shipment.
Terai,January,2023,1854.5118762965285,199.61894212974232,196.9811533335875,198.8054769246945,Customs clearance issues delayed the shipment.
Meghalaya,November,2023,1684.6823833162955,476.5534378562264,473.3845421215436,471.4638735083733,Adverse weather conditions caused a delay in transportation.
Munnar,October,2023,505.80624913997633,349.760870492989,326.6060621979665,334.21095319167915,Adverse weather conditions caused a delay in transportation.
Darjeeling,July,2023,1817.5506399037833,107.43647334232357,104.5526890865935,96.46880266826251,"Due to rush at the port, the shipment was delayed."
Terai,August,2023,1674.5134707765606,58.183827285154784,48.19600699428133,55.798399126878934,"Due to rush at the port, the shipment was delayed."
Nilgiri,February,2023,1394.8482743671643,250.37254887717518,236.64871982930723,250.41166392139687,Labor strike at the port delayed the shipment.
Wayanad,November,2023,1414.33692902429,100.89948067748139,88.29608413847536,85.64816439623665,Customs clearance issues delayed the shipment.
Meghalaya,September,2023,559.7186338758999,289.34959095590193,266.0388786618683,258.3512691395673,"Due to rush at the port, the shipment was delayed."
Terai,April,2023,1923.528841944444,189.70359978926447,176.80592512394264,193.50063203019883,Road blockages due to flooding delayed the shipment.
Darjeeling,March,2023,1400.2386928769026,405.8802062721717,375.4157783442013,409.41668600635245,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,May,2023,1805.2091673544292,416.79975918421695,347.5502860567753,396.59138955845384,Road blockages due to flooding delayed the shipment.
Darjeeling,February,2023,1387.6842776292774,361.00567108516236,317.26085412201616,291.13268717245757,Customs clearance issues delayed the shipment.
Dooars,May,2023,1704.994953146241,368.68674563875476,354.4586736311648,409.3681396766698,Customs clearance issues delayed the shipment.
Arunachal Pradesh,January,2023,1727.1575800823493,469.0857004695276,445.34307823275475,421.48311277296415,Customs clearance issues delayed the shipment.
Terai,May,2023,1063.7970707268162,82.86266214578576,82.22814537979922,97.84950186005986,Customs clearance issues delayed the shipment.
Tripura,January,2023,1441.8018175878046,53.125942910396454,44.13041810600377,42.22583885176801,Customs clearance issues delayed the shipment.
Tripura,February,2023,522.2265571390144,169.0694378836988,137.68002535385318,125.97471636922766,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,March,2023,1191.720997839644,89.41050226867793,82.2715220479667,92.71023323592843,Customs clearance issues delayed the shipment.
Darjeeling,January,2023,1763.8028846371483,327.83424798721444,280.3481702107086,266.39430395171286,"Due to rush at the port, the shipment was delayed."
Darjeeling,April,2023,1471.7044652379318,316.8499688912003,307.36156816310347,325.0655691885308,Road blockages due to flooding delayed the shipment.
Dooars,April,2023,1496.700120107554,400.75635870467215,333.0155278876479,395.7740206180938,Customs clearance issues delayed the shipment.
Munnar,June,2023,1948.8552106637283,476.4743418984368,382.11238380548707,376.46767525377044,Labor strike at the port delayed the shipment.
Nilgiri,May,2023,1828.399348476399,193.9727270136337,193.95985706962335,196.52252596062763,Adverse weather conditions caused a delay in transportation.
Meghalaya,April,2023,1353.7318943971225,104.93155707434455,104.04161109988928,94.69402744966759,Customs clearance issues delayed the shipment.
Dooars,November,2023,744.0997008078625,455.452530316985,390.8411792625426,353.95916682676,Labor strike at the port delayed the shipment.
Darjeeling,October,2023,937.5391872406832,423.2396642131086,398.7582233127784,471.07611265904336,Labor strike at the port delayed the shipment.
Arunachal Pradesh,October,2023,1356.321545963599,192.61356924099093,183.07702663114364,166.80446896773714,"Due to rush at the port, the shipment was delayed."
Wayanad,February,2023,1650.6520483613278,99.35786588717227,91.36086431533184,103.90403141898669,Adverse weather conditions caused a delay in transportation.
Wayanad,March,2023,837.1250592343185,403.6757190501912,367.7831237988121,352.86401505223216,Adverse weather conditions caused a delay in transportation.
Arunachal Pradesh,July,2023,512.4306373312027,287.3550827469752,260.64047262602736,276.5997632953581,Customs clearance issues delayed the shipment.
Terai,November,2023,1098.3993846116546,168.02144168341533,143.3630292637804,163.6047108654291,Labor strike at the port delayed the shipment.
Dooars,May,2023,1856.9622619933964,316.24306979700975,279.51165650412815,307.9106462833131,Labor strike at the port delayed the shipment.
Meghalaya,August,2023,1035.811264392893,405.09922599376097,329.31945185716177,311.95864438642,Labor strike at the port delayed the shipment.
Meghalaya,July,2023,1468.4460033824485,452.21637307896333,402.8920745942034,460.60894201560666,Road blockages due to flooding delayed the shipment.
Munnar,March,2023,916.5201793963529,381.19839368032376,363.9583911119264,402.7553531819083,Labor strike at the port delayed the shipment.
Arunachal Pradesh,February,2023,1116.3605440278961,180.34365104189843,163.75718809225188,171.60923656581636,Customs clearance issues delayed the shipment.
Munnar,October,2023,1038.8191508752982,364.10122183560475,317.7723605442693,364.5680630571646,Labor strike at the port delayed the shipment.
Assam,November,2023,616.5442072204045,274.2095265280098,249.89093967257932,244.80628631540264,Labor strike at the port delayed the shipment.
Terai,April,2023,1570.2389387818744,348.54630959723414,311.9946312330972,312.37347238477776,Labor strike at the port delayed the shipment.
Munnar,June,2023,1961.3358299451536,313.4018578455703,304.66990133987133,336.46207679548513,Road blockages due to flooding delayed the shipment.
Wayanad,February,2023,1576.5552492525119,366.7288816438474,340.6802590831201,379.0592179034067,"Due to rush at the port, the shipment was delayed."
Dooars,March,2023,1534.3632703535463,250.1853114965383,232.7547118362692,266.69004411168635,Road blockages due to flooding delayed the shipment.
Meghalaya,April,2023,1063.381488409766,329.68132778822104,317.0965276951415,337.0132893918725,Road blockages due to flooding delayed the shipment.
Arunachal Pradesh,August,2023,551.3730932505765,183.18825825363066,183.07444233748816,172.34162791704543,Customs clearance issues delayed the shipment.
Arunachal Pradesh,July,2023,1684.33538464465,209.94544930477974,192.2168918247008,188.71569502408147,"Due to rush at the port, the shipment was delayed."
Nilgiri,September,2023,1630.7872126038362,70.6928208374268,70.11734745106419,77.6928783428026,"Due to rush at the port, the shipment was delayed."
Wayanad,August,2023,563.5251038303235,167.89810340677093,162.56199391565275,184.7885758857587,"Due to rush at the port, the shipment was delayed."
Dooars,February,2023,1892.6066292369187,387.26084551334895,310.04775314456873,279.5413594008309,Customs clearance issues delayed the shipment.
Meghalaya,June,2023,1344.3472231529947,174.48545273503788,142.41361926643498,153.0111977126964,Labor strike at the port delayed the shipment.
Munnar,April,2023,1847.9685630127774,260.4883867041336,253.50010330200297,276.43519341480544,Labor strike at the port delayed the shipment.
Tripura,August,2023,1487.69531498333,147.4660866858482,126.83943078556582,127.01373821775725,Road blockages due to flooding delayed the shipment.
Tripura,March,2023,1639.3648850617462,77.70612048907317,67.28182403847259,72.19885872643567,"Due to rush at the port, the shipment was delayed."
Nilgiri,December,2023,947.8732302463908,352.28280973580684,328.2629394950669,339.45641346911526,Road blockages due to flooding delayed the shipment.
Assam,November,2023,1284.5821912382764,490.4075648899931,424.26042973177726,452.2390213129583,Labor strike at the port delayed the shipment.
Wayanad,October,2023,1684.6628173438387,84.09931223345151,76.705753709298,88.36829608760667,Customs clearance issues delayed the shipment.
Nilgiri,October,2023,1155.3437335163185,241.4941166270905,215.85073771320938,236.3676993912056,Customs clearance issues delayed the shipment.
Meghalaya,June,2023,1835.0856144019983,210.93572900588742,184.8167647616356,177.580805560789,Adverse weather conditions caused a delay in transportation.
Assam,May,2023,989.0868100248933,72.2469110949996,60.9790415300011,63.16695259640786,Adverse weather conditions caused a delay in transportation.
Terai,August,2023,1211.325116462166,223.0421466996043,198.38503703368266,219.60451432425066,"Due to rush at the port, the shipment was delayed."
Arunachal Pradesh,April,2023,782.179642480258,455.33932436364734,405.9807935724523,371.47944637076523,Road blockages due to flooding delayed the shipment.
